,-3,-2,-1,0,1,2,3,4,5
-10,0.6280354221872387,0.631293844291031,0.4516641794721391,0.47987069429670387,0.32634094224585314,0.29576120662232647,0.2607174263814054,0.2598501012038539,0.25470103227588836
-9,0.6265445844587165,0.660955192673497,0.46038431072536196,0.47567334482419227,0.30503313334105936,0.27466769589156514,0.26004240296805714,0.258258889665142,0.22743780127803095
-8,0.6160997619739019,0.6574530749356678,0.47693391054870193,0.4492590471844113,0.3004415256928003,0.2621360632329452,0.2594674648165226,0.24540942427390725,0.1933524565263154
-7,0.6194758814548232,0.6259277006592372,0.4835995653668112,0.36077896024617095,0.28662514581133386,0.26007595819068924,0.25470223765173766,0.20673220755767557,0.18558131022052254
-6,0.6444162028174243,0.5408478802536995,0.48077305325843767,0.31029865881236174,0.266080227864387,0.2582868359178284,0.22743755836714824,0.18760653318201279,0.18469671864953405
-5,0.6461794130233625,0.45278487220392993,0.46887818323452457,0.2969149586410523,0.2602149514307342,0.24541448679691227,0.1933450328012365,0.18489199405324905,0.18453573356026864
-4,0.6048529538414784,0.4490622748509454,0.40916039973491375,0.2750260074014354,0.25482281280867936,0.2067122548237036,0.185502536288054,0.18438856635681358,0.18386855914489417
-3,0.5489676946859317,0.46731717665626427,0.32555277144988415,0.2609527927388602,0.22741352012066232,0.187366236719706,0.18396689147108308,0.18275437801005104,0.18339726651662666
