,-2,-1,0,1,2,3,4,5
-10,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-9,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-8,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-7,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-6,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-5,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-4,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
-3,0.38154105379443953,0.28426586901509593,0.0536552790363331,0.0546865634960522,0.05483658058446274,0.054840430379987114,0.05484068851113004,0.054840713040346135
