,-3,-2,-1,0,1,2,3,4,5
-10,1.8691705194023687,1.8227491242966942,1.7183772229258096,1.8143065269845118,0.17387353221763452,0.10340675873725347,0.10520420519762905,0.12209424520630344,0.10707122120535632
-9,1.826946893302931,1.9497924293065847,1.7758603682933203,1.5019890326637886,0.1783733859188566,0.06572515361142466,0.10627378439225185,0.13899323045404208,0.08397438707769053
-8,2.167093808643984,1.8716095327774547,1.8412743084349004,1.5449365958713333,0.18091603627724945,0.10351160938162611,0.09673631181726741,0.09150948831785886,0.0829263367515144
-7,1.8753926173877495,1.9412164767881124,2.107339664087684,1.885148701902697,0.20802063788610692,0.1605420499399571,0.1271672884138904,0.08647381380556347,0.08440384707519459
-6,1.951241028509567,1.8514953330499329,1.89858695457812,1.3092312977389369,0.21301855783990806,0.12512155932182978,0.09444844165455471,0.08749113233736762,0.08459511361247227
-5,1.9193569053673016,2.030398546519753,2.199426300704339,1.3067711512127602,0.20233371835825004,0.16761506271450077,0.09672187212457985,0.08281552169560355,0.07204554740624733
-4,2.0102282696878566,1.806509987829201,2.0774864977962983,1.8380757626993613,0.19679574482074763,0.10064832914560713,0.08520024132327808,0.07753668332377059,0.052869153090802236
-3,1.7895717860581484,1.862052485881647,1.9601028823192688,1.8030956790069965,0.18787358944616375,0.10509009755813785,0.08095540335756303,0.045136652023335264,0.05183076702482951
